EPISODE_ID,BEGIN_DATE_TIME,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_PROPERTY_CPI,EPISODE_NARRATIVE,EVENT_NARRATIVE,WFO,CZ_NAME,EVENT_TYPE,ICE,SNOW,TOTAL_INJURIES,TOTAL_DEATHS
177354.0,2023-01-30 16:00:00,2023-01-31 23:59:00,0,0,0,0,0.0,0.0,"An arctic airmass settled over the Mid-South from late January into early February with a front stalled just south of the region. A series of upper-level disturbances overrunning that arctic air resulted in three rounds of wintry precipitation with some significant tree and powerline damage. Travel was also impacted across the Mid-South. The first round started late on January 30th and continued until the morning of January 31st. Heavy sleet fell across the northern tier of the Mid-South from northeast Arkansas into the Missouri Bootheel and northwest Tennessee. Heavy freezing rain fell across parts of east-central Arkansas with lighter amounts into West Tennessee along the I-40 corridor. Round two moved into the Mid-South during the afternoon and evening of January 31st with sleet along and north of the Tennessee/Mississippi state line, heaviest across the Memphis metropolitan area, and light freezing rain across extreme northern Mississippi.  The third round started on the evening of February 1st and ended on the morning of February 2nd. Freezing rain spread across areas along and south of the Interstate 40 corridor including east-central Arkansas, northwest Mississippi, and southwest Tennessee. This round resulted in numerous power outages across east-central Arkansas, northwest Mississippi, and southwest Tennessee. There was significant tree damage across extreme northwest Mississippi.",Over one-half inch of sleet fell.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LEE, MISSISSIPPI, PHILLIPS, POINSETT, ST. FRANCIS",Winter Storm,0.0,0.0,0,0
177575.0,2023-02-01 00:00:00,2023-02-02 03:00:00,0,0,0,0,0.0,0.0,"An arctic airmass settled over the Mid-South from late January into early February with a front stalled just south of the region. A series of upper-level disturbances overrunning that arctic air resulted in three rounds of wintry precipitation with some significant tree and powerline damage. Travel was also impacted across the Mid-South. The first round started late on January 30th and continued until the morning of January 31st. Heavy sleet fell across the northern tier of the Mid-South from northeast Arkansas into the Missouri Bootheel and northwest Tennessee. Heavy freezing rain fell across parts of east-central Arkansas with lighter amounts into West Tennessee along the I-40 corridor. Round two moved into the Mid-South during the afternoon and evening of January 31st with sleet along and north of the Tennessee/Mississippi state line, heaviest across the Memphis metropolitan area, and light freezing rain across extreme northern Mississippi. The third round started on the evening of February 1st and ended on the morning of February 2nd. Freezing rain spread across areas along and south of the Interstate 40 corridor including east-central Arkansas, northwest Mississippi, and southwest Tennessee. This round resulted in numerous power outages across east-central Arkansas, northwest Mississippi, and southwest Tennessee. There was significant tree damage across extreme northwest Mississippi.",Storm total accumulation of around one-half inch of sleet and one-tenth of an inch of freezing rain.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LEE, MISSISSIPPI, PHILLIPS, POINSETT, ST. FRANCIS",Winter Storm,0.0,0.0,0,0
177695.0,2023-02-01 22:35:00,2023-02-02 09:35:00,0,0,0,0,0.0,0.0,Freezing rain continued into the early portion of February from a system that began in late January. Freezing rain ice accretion was most significant over portions of central and southern Arkansas.,Freezing rain was estimated at 0.35 inch ice accretion near Vilonia.,LZK,"ARKANSAS, BRADLEY, CLARK, CLEVELAND, DALLAS, DREW, FAULKNER, GARLAND, GRANT, HOT SPRING, JEFFERSON, LONOKE, MONTGOMERY, OUACHITA, PIKE, POLK, PULASKI, SALINE","Ice Storm, Winter Weather",25.0,0.0,0,0
187028.0,2024-01-14 12:00:00,2024-01-14 20:00:00,0,0,0,0,0.0,0.0,"Arctic air spread into northwestern Arkansas on the 12th, with a reinforcing surge of cold air coming on the 13th. The cold air was deep enough to support snow as precipitation spread into the area midday on the 14th as an upper level disturbance approached the region from the west. The snow continued into the evening across portions of northwest Arkansas, with four inches of snow occurring across much of the region, and four to six inches of snow falling over portions of Crawford, Franklin, Washington, and Madison Counties.",,TSA,"BENTON, CARROLL, CRAWFORD, FRANKLIN, MADISON, SEBASTIAN, WASHINGTON",Winter Storm,0.0,7.0,0,0
187353.0,2024-01-21 19:00:00,2024-01-22 13:30:00,0,0,0,0,0.0,0.0,"Arctic air was already in place across northwestern Arkansas as a strong upper level disturbance approached the area of the 21st. Precipitation spread into the area during the evening of the 21st, as warm and moist air was lifted over the shallow cold air near the surface, resulting in widespread freezing rain. The freezing rain continued across the region into the afternoon of the 22nd, with surface temperatures slowly rising above 32 degrees. Some areas received 0.25 to 0.40 inches of ice accumulation. There were some power outages reported across the region, and roads became ice-covered and treacherous.",,TSA,"CRAWFORD, FRANKLIN, MADISON, SEBASTIAN, WASHINGTON",Ice Storm,5.0,0.0,0,0
187489.0,2024-01-14 14:15:00,2024-01-14 21:10:00,0,0,0,0,0.0,0.0,"Cold air and winter weather overspread a large portion of the state from the 14th through 15th with lingering snow and cold through the 17th. Snowfall totals across portions of northern Arkansas exceeded 6-8 inches in some locations. Elsewhere, snow and sleet totals exceeded 1-2 inches across much of the rest of the state.",Snow was measured at 3.5 inches in Vilonia.,LZK,"ARKANSAS, BAXTER, BOONE, CALHOUN, CLARK, CLEBURNE, CLEVELAND, CONWAY, DALLAS, DESHA, DREW, FAULKNER, FULTON, GARLAND, GRANT, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LAWRENCE, LINCOLN, LOGAN, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, OUACHITA, PERRY, PIKE, POLK, POPE, PRAIRIE, PULASKI, RANDOLPH, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL","Winter Storm, Winter Weather",0.0,52.0,0,0
187831.0,2024-01-14 15:00:00,2024-01-15 18:00:00,0,0,0,0,0.0,0.0,"A major winter storm impacted the Mid-South on January 14-15, 2024. Transportation was greatly affected. Snow spread across the Mid-South during the afternoon hours on January 14th as an upper jet intensified across the region in advance of a potent upper trough. By early morning Monday, areas along and south of I-40 and especially near the Tennessee/Mississippi border were located under the right entrance region of the upper jet streak. The lift associated with the jet streak combined with a steady influx of mid-level moisture and strong mid-level frontogenesis resulted in heavy snowfall. The heaviest snowfall in eastern Arkansas was reported in the Crittenden County area where up to five inches fell.  The entrance region of the upper jet slowly sagged south through north Mississippi during the day on January 15th and snow gradually tapered off.",Less than two inches of snow fell across Poinsett County.,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LEE, MISSISSIPPI, PHILLIPS, POINSETT, ST. FRANCIS","Winter Storm, Winter Weather",0.0,10.0,0,0
187852.0,2024-01-14 21:00:00,2024-01-15 16:00:00,0,0,0,0,0.0,0.0,"As an Arctic air mass moved south through Arkansas, light to moderate precipitation was quick to freeze as it fell through the cold surface air. Locations in southeast Arkansas measured up to 2 inches of mostly sleet, but some light snow and freezing rain fell as well. Area roads were impacted by slick conditions due to the glaze of ice and accumulated sleet.",Snow and sleet fell across the county with totals up to 1.5 inches falling in Hamburg.,JAN,"ASHLEY, CHICOT",Winter Storm,2.0,2.0,0,0
188260.0,2024-01-22 05:53:00,2024-01-22 08:53:00,0,0,0,0,0.0,0.0,"A strong cold front progressed southeastward across the state late evening of the 18th through the early morning hours of the 19th. This brought very cold temperatures to the state. Before the cold air could depart the region, a new storm system approached from the west. While surface temperatures remained at or below freezing, temperatures a few thousand feet above the surface were much warmer. This led to the main form of precipitation being freezing rain which led to slick roads and ice accretion from southern Oklahoma into western and northern Arkansas from the afternoon through late evening hours of the 21st.",The Hot Springs Airport received 0.14 inches of freezing rain accumulation.,LZK,"BAXTER, BOONE, GARLAND, POPE, PULASKI",Winter Weather,5.0,0.0,0,0
188280.0,2024-01-05 09:53:00,2024-01-06 05:03:00,0,0,0,0,0.0,0.0,"A strong area high pressure was departing the region to the east as a new storm system approached from the west. It was cold enough across the northwest half of Arkansas to begin as mainly snow, but precipitation changed over to rain by early afternoon. In total, snowfall amounts of 1 to 3 inches was common over portions of central, western, northern, and much of northwest Arkansas.",Snow was measured at 0.3 inches near Norfork and near Midway.,LZK,"BAXTER, BOONE, CONWAY, FAULKNER, GARLAND, HOT SPRING, JOHNSON, LOGAN, MARION, MONTGOMERY, NEWTON, PERRY, PIKE, POLK, POPE, PULASKI, SALINE, SCOTT, SEARCY, VAN BUREN, YELL",Winter Weather,0.0,25.0,0,0
188304.0,2024-02-12 07:00:00,2024-02-12 15:00:00,0,0,0,0,0.0,0.0,"A storm system from the southwest spread moisture into the state and wrap-around moisture on the backside of a cold front allowed for portions of the Ozark, Boston, and Ouachita Mountain regions to pick up some snow. Snow was reserved to only a few inches of accumulation in northern Arkansas and the Ouachita Mountains only saw trace amounts of snow with this system as the moisture quickly moved off to the east-northeast.",Snow was measured at 4.0 inches at Lead Hill.,LZK,"BAXTER, BOONE, LAWRENCE, MARION, MONTGOMERY, NEWTON, POLK, SEARCY, SHARP","Winter Storm, Winter Weather",0.0,11.0,0,0
188385.0,2024-01-18 05:00:00,2024-01-18 12:00:00,0,0,0,0,0.0,0.0,"Arctic high pressure from a mid-Janaury cold snap remained anchored in place across the Mid-South. A weak mid-level shortwave moved into the Mid-South on January 18, 2024, as a weak surface low-pressure system tracked from the Red River Valley across southern Arkansas. As a result, overrunning developed across the area during the early morning hours. Temperatures were below freezing and light freezing rain/freezing drizzle fell across the area resulting in slick roads and numerous accidents.",A light glaze of ice accumulated on roadways and elevated surfaces.,MEG,"CRITTENDEN, CROSS, LEE, MISSISSIPPI, PHILLIPS, POINSETT, ST. FRANCIS",Winter Weather,0.0,0.0,0,0
188500.0,2024-01-14 12:00:00,2024-01-15 18:00:00,0,0,0,0,0.0,0.0,"A strong surge of Arctic air invaded Southwest Arkansas during mid-January with bitterly cold temperatures and periods of heavy mixed wintry precipitation that began on the afternoon of January 14th and continued through January 15th. Sleet was the primary precipitation type, generally averaging between one half inch and one inch of total accumulations with additional light snowfall amounts near the end of the event as even colder air continued to spread south. Coupled with these higher amounts of wintry precipitation, conditions became hazardous given the plummeting temperatures in wake of the Arctic air intrusion, resulting in treacherous travel on area roadways during this winter storm event.   ||The following are sleet/snow reports from various locations in Southwest Arkansas:||Columbia County: Magnolia: 1.1 inches, 1 S Magnolia: 0.5 inches.||Hempstead County: 3 W Patmos: 0.5 inches, 1 SSW Hope: 0.4 inches.||Howard County: Tollette: 0.5 inches.     ||Lafayette County: Lewisville: 0.8 inches. ||Miller County: 11 S Fouke: 0.5 inches.       ||Nevada County: Rosston: 0.5 inches.||Union County: Smackover: 1.0 inch, 1 WSW El Dorado: 1.0 inch, Norphlet: 1.0 inch, 7 NNE Junction City: 0.6 inches.",,SHV,"COLUMBIA, HEMPSTEAD, HOWARD, LAFAYETTE, MILLER, NEVADA, UNION",Winter Storm,0.0,7.0,0,0
188504.0,2024-01-14 12:00:00,2024-01-15 18:00:00,0,0,0,0,0.0,0.0,"A strong surge of Arctic air invaded extreme Southwest Arkansas during mid-January with bitterly cold temperatures and some light snow that began on the afternoon of January 14th and continued into January 15th. Overall, total snowfall amounts were only around a quarter of an inch or less with isolated higher amounts likely in some areas although reports were quite scarce. Despite the very light amounts of snowfall, conditions were still hazardous given the plummeting temperatures in wake of the Arctic air intrusion, resulting in treacherous travel on area roadways during this winter weather event.||The following reports were recorded at a few locations in extreme Southwest Arkansas:||Little River County: No official reports were available, but light snowfall was observed.||Sevier County: De Queen: 0.3 inches.",,SHV,"LITTLE RIVER, SEVIER",Winter Weather,0.0,2.0,0,0
188515.0,2024-01-21 22:00:00,2024-01-22 09:00:00,0,0,0,0,0.0,0.0,"A shortwave trough moving through southwest flow aloft arrived across the Middle River Valley late on January 21st into the 22nd, tapping into a moist tongue of eastern Pacific moisture atop a much colder air mass at the surface with ambient temperatures near the  freezing mark. As the trough continued to eject northeast across Texas on the morning of January 22nd, it encountered this colder air with rain from earlier in the evening quickly transitioning to freezing rain as temperatures dropped during the overnight and early morning hours. This precipitation produced some ice accumulations from a light glaze to as much as a tenth of an inch across parts of extreme Southwest Arkansas, most notably on elevated surfaces like bridges and overpasses which resulted in some minor travel impacts.||The following are freezing rain/ice reports from a few locations in extreme Southwest Arkansas:||Howard County: Dierks: 0.1 inches.||Sevier County: De Queen: 0.1 inches.",,SHV,"HOWARD, SEVIER",Winter Weather,2.0,0.0,0,0
189037.0,2024-02-12 00:00:00,2024-02-12 11:30:00,0,0,0,0,0.0,0.0,"A strong upper level storm system translated from the Southern Rockies into the Southern Plains on the 11th and 12th. Precipitation spread into northwestern Arkansas during the day on the 11th, and changed to snow during the late evening as the air mass cooled. Snowfall varied across the region, but upwards of four to five inches fell across portions of Benton County before it ended from west to east during the morning of the 12th.",,TSA,BENTON,Winter Storm,0.0,1.0,0,0
1000458.0,1996-01-01 22:00:00,1996-01-02 19:00:00,0,0,0,0,0.0,0.0,"Heavy snow fell over parts of north-central and west-central Arkansas from late evening on the 1st until late afternoon on the 2nd.  Accumulations of 2 to 6 inches were common, with locally heavier amounts of 8 to 12 inches, especially in higher elevations.  A number of traffic accidents occurred as a result of snow-covered roads.",,LZK,"BAXTER, BOONE, CLEBURNE, FRANKLIN, FULTON, INDEPENDENCE, IZARD, JOHNSON, LOGAN, MARION, NEWTON, POLK, POPE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, YELL",Heavy Snow,0.0,19.0,0,0
1036117.0,1997-01-08 06:00:00,1997-01-09 08:00:00,0,0,0,0,0.0,0.0,"A combination of snow, sleet and freezing rain fell across parts of North-Central and Central Arkansas beginning on the morning of the 8th and continuing into the morning hours on the 9th.  Snow accumulated to between 3 and 6 inches over portions of Northern Arkansas, with some isolated amounts up to 8 inches in the higher elevations.  Sleet and freezing rain fell across West-Central and Central Arkansas where the precipitation accumulated on mainly trees and grassy areas.  There was some ice accumulation on a number of secondary roadways and overpasses for a period of time.  Numerous traffic accidents occurred as a result of the wintry weather.",,LZK,"BAXTER, BOONE, CLARK, CLEBURNE, CONWAY, FAULKNER, FRANKLIN, FULTON, GARLAND, GRANT, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LOGAN, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, PERRY, PIKE, POLK, POPE, PRAIRIE, PULASKI, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL",Winter Storm,37.0,37.0,0,0
1090550.0,2000-01-27 18:00:00,2000-01-28 06:00:00,0,0,0,0,0.0,0.0,A major winter storm dumped heavy snow on much of eastern Arkansas.  Most areas received 3 to 6 inches of snow with as much as 7 inches reported in Phillips County.,,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LAWRENCE, LEE, MISSISSIPPI, PHILLIPS, POINSETT, RANDOLPH, ST. FRANCIS",Heavy Snow,0.0,12.0,0,0
1090674.0,2000-01-26 12:00:00,2000-01-28 23:30:00,0,0,0,0,0.0,0.0,,"A strong upper level trough moved out of the southern Great Basin and into the Lower Mississippi Valley pulling Artic Air southward to the Gulf Coast.  Moisture laden air from the Gulf of Mexico moved northward producing significant and record breaking snowfalls across the region.  Snowfall totals varied from 6 to 20 inches across southwest Arkansas.  A majority of this snow fell in a 48 hour period which caused numerous roofs to collapse including hundreds of chicken houses killing millions of chickens.  Many snowfall records were broken with some records dating back to the late 1800's.  For example, DeQueen, AR set a new 1-day record of 9.5 inches on the 28th.  Hope, AR set a new 1-day record of 15.0 inches on the 28th and a 2-day record of 16 inches which was a combined snowfall total from Jan 27-28.  Records in Hope dated back to 1892.  Magnolia, AR set a new 1-day record with 6 inches on the 28th.  Records dated back to 1948.  All the counties in southwest Arkansas qualified for federal aid.  Total dollar damage was around 42 million for all the counties combined.  Individual county damage figures are not available though this source.",SHV,"COLUMBIA, HEMPSTEAD, HOWARD, LAFAYETTE, LITTLE RIVER, MILLER, NEVADA, SEVIER, UNION",Heavy Snow,0.0,0.0,0,0
1090773.0,2000-01-27 02:00:00,2000-01-28 00:00:00,0,0,0,0,200000.0,363915.07177033497,"A winter storm brought heavy snow to southeast Arkansas on the 27th. Heavy snow began falling during the early morning of the 27th and did not stop until late that night. The snow was heavy at times. Total snowfall amounts of 6 to 10 inches were common across Ashley and Chicot counties with isolated amounts of 12 inches reported. Damage from the heavy snow was relatively minimal and reports were limited to a few collapsed roofs and downed trees.  Power outages were sporadic, but  traffic came to a stand-still for several days as the snow was slow to melt.",,JAN,"ASHLEY, CHICOT",Heavy Snow,0.0,2.0,0,0
1090942.0,2000-01-27 15:00:00,2000-01-28 05:00:00,0,0,1,0,0.0,0.0,"A major Winter Storm brought mostly heavy snow to Arkansas on January 27th and early on the 28th. Heavy snow began in southern and western sections of the state during the morning of the 27th, and gradually spread north and east. By the time the storm was over, 4 to 8 inches of snow had accumulated in about the northern half of the state and along the southern border.  In much of the southern half of the state, 8 to 14 inches of snow was common with isolated reports of 20 inches. It was the most widespead, heavy snow to affect Arkansas since 1988. Due to the snow, more than 600 chicken houses were damaged or destroyed, mostly in the southwest part of the state. Each house held up to 20,000 chickens, with the vast majority of chickens killed when the houses collapsed or because of hypothermia. Due to the loss of poultry, about two dozen counties were declared federal agricultural disaster areas. A hangar at the Benton Airport (Saline County) also collapsed. During the height of the storm, Interstate 30 became impassible from Malvern (Hot Spring County) to areas farther southwest, and was closed for a number of hours. The National Guard was called out to rescue stranded motorists, with a number of shelters opened for motorists and for the homeless. On the 29th, a State of Emergency was declared, with only necessary travel advised. There was one known fatality related to the storm.  A worker at a fast-food restaurant in Little Rock died of hypothermia on his way home. He was found in a local schoolyard near his destination.",,LZK,"ARKANSAS, BAXTER, BOONE, BRADLEY, CALHOUN, CLARK, CLEBURNE, CLEVELAND, CONWAY, DALLAS, DESHA, DREW, FAULKNER, FULTON, GARLAND, GRANT, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LINCOLN, LOGAN, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, OUACHITA, PERRY, PIKE, POLK, POPE, PRAIRIE, PULASKI, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL",Winter Storm,0.0,45.0,0,1
1090972.0,2000-01-27 09:00:00,2000-01-27 21:00:00,0,0,0,0,0.0,0.0,"Heavy snow fell throughout Northwest Arkansas Thursday, January 27.  Cold air settled into Northwest Arkansas earlier in the week setting the stage for the snow event.  The snow fell in association with an upper level system moving northeast into the plains out of the desert southwest.  The upper level system tapped gulf moisture which rode up over the dome of cold air.  Heavy snow began around 9 am on Thursday morning and lasted into the evening hours until taporing off around 9 pm.The following are some snowfall amounts for the event: Fort Smith...11"", Barling...9"", Devil's Den State Park...8"", Hackett...8"", Alma...8"", Mansfield...8"", Ozark...8"", Huntsville...8"", Fayetteville...8"", Greenwood...7"", Siloam Springs...7"", Farmington...7"", Bonanza...7"", Midland...7"", Huntington...7"", Eureka Springs...6"", Lavaca...6"", Central City...6"", Bentonville...6"" and Berryville...4"".",,TSA,"BENTON, CARROLL, CRAWFORD, FRANKLIN, MADISON, SEBASTIAN, WASHINGTON",Heavy Snow,0.0,7.0,0,0
1105263.0,2000-12-07 02:00:00,2000-12-07 15:00:00,0,0,0,0,10000.0,18195.75358851675,,"Freezing rain produced some power outages and fallen tree limbs. Over 1,200 homes lost power in Mississippi county.",MEG,MISSISSIPPI,Ice Storm,0.0,0.0,0,0
1105264.0,2000-12-13 05:00:00,2000-12-13 15:00:00,0,0,0,0,2100000.0,3821108.2535885167,"A mix of snow,sleet and freezing rain fell across much of east Arkansas. The storm produced numerous downed tree limbs and power lines. Thousands of homes were without power for some period of time.",,MEG,"CLAY, CRAIGHEAD, CRITTENDEN, CROSS, GREENE, LAWRENCE, LEE, MISSISSIPPI, PHILLIPS, POINSETT, RANDOLPH, ST. FRANCIS",Winter Storm,0.0,12.0,0,0
1105434.0,2000-12-12 20:00:00,2000-12-13 16:00:00,0,0,0,0,360000000.0,655047129.186603,,"An arctic air mass spilled southward out of the central plains and into the lower Mississippi Valley.  This cold, surface air mass was overrun by a warm humid air mass which combined with a strong upper level storm system across west Texas.  the result was widespread freezing rain across all of southwest Arkansas.  The precipitation was a mixture of freezing rain, sleet and some light snow northwest of a Texarkana to Prescott Arkansas line while further east the precipitation was all freezing rain.  Ice accumulations of two to four inches were common.  An estimated 235,000 residents lost electrical power due to ice covered power lines snapping or ice covered trees splitting and falling across the lines.  The was the worst storm in the history of the power companies suppling the power as far as damage but not total ice accumulations.  A total of 29 transmission lines atop ""H"" shaped steel towers were snapped due to the weight of the ice.  Numerous traffic accidents were also reported and many homes suffered damage from fallen trees and tree limbs.  As a result, the Governor of Arkansas declared a State of Emergency for all of southwest Arkansas. Cleanup costs along reached upwards of 15 million dollars.  Several Pine Plantations throughout southwest Arkansas suffered catastrophic damage from the ice storm with upwards of 25 million dollars worth of young trees destroyed.",SHV,"COLUMBIA, HEMPSTEAD, HOWARD, LAFAYETTE, LITTLE RIVER, MILLER, NEVADA, SEVIER, UNION",Ice Storm,0.0,0.0,0,0
1105435.0,2000-12-24 23:00:00,2000-12-26 21:55:00,0,0,0,0,165000000.0,300229934.21052635,,"After trying to recover from an ice storm two week earlier in the month, another even more devastating ice storm struck all of southwest Arkansas.  Freezing rain resulted in ice accumulations ranging from 1/4 inch to as much as 6 inches.  After taking a tour of the state, the Governor of Arkansas used words such as apocalyptic and cataclysmic to describe the damage.  Power was knocked out across all of southwest Arkansas with nearly 300,000 homes and business without power due to thousands of trees and 2500 power poles either broken or toppled.  Utility crews from 23 different states were summoned to help repair lines.  Some residents were without power as late as the middle of January 2001.",SHV,"COLUMBIA, HEMPSTEAD, HOWARD, LAFAYETTE, LITTLE RIVER, MILLER, NEVADA, SEVIER, UNION",Ice Storm,0.0,0.0,0,0
1105472.0,2000-12-25 09:00:00,2000-12-27 01:00:00,0,0,0,0,0.0,0.0,"A slow moving winter storm moved across the Southern Plains on Christmas day bringing freezing rain and dangerous ice accumulations to all of Northwest Arkansas. The freezing precipitation slowed or prevented most traffic, stranding many motorists and leaving numerous communities without power. The precipitation lasted until mid-day on the 27th of December. Ice accumulations of 1 to 2 inches were common with locally higher amounts in some areas. In Fort Smith, the 117-year old Newspaper was shut down on the 26th of December for the first time ever.  Over 10,000 customers in Northwest Arkansas were without electricity after utility lines were snapped due to falling tree branches. Numerous accidents and dozens of stranded motorists were reported in much of Northwest Arkansas.   While damages from this storm are expected to be large, estimates were not available at the time of this publication.",,TSA,"BENTON, CARROLL, CRAWFORD, FRANKLIN, MADISON, SEBASTIAN, WASHINGTON",Ice Storm,7.0,0.0,0,0
1105473.0,2000-12-12 08:00:00,2000-12-12 17:00:00,0,0,0,0,0.0,0.0,"Summary of winter weather on December 12, 2000.A powerful winter storm developed over the Southern Plains and produced a mixture of snow...sleet and some freezing rain. Precipitation was mostly in the form of snow over Benton, Carroll, Washington and Madison counties, while a mixture of sleet and freezing rain occurred further south in West Central Arkansas. In far Northwest Arkansas, up to 10 inches of snow was reported by late afternoon on the 12th of December. Further south in Crawford county, freezing rain caused extensive power losses. The sheriff's office in Crawford county reported blackouts in Uniontown, Alma, Kibler, Mountainburg, Rudy and Georgia Ridge. Other counties in West Central Arkansas reported only scattered power losses. Numerous accidents were reported south of Fayetteville on ice-slickened Interstate 540, where large trucks could not make it up steep hills. Most businesses, schools and other entities were closed for the day.  While damages from this storm are expected to be large,  estimates were not available at the time of publication.Some snowfall totals include Bella Vista...10, Rogers...10, Bentonville...7, Siloam Springs...7, Berryville...6, Fayetteville...6, Mulberry...5, Huntsville...4, Springdale...4, Cedarville...3, Ozark...3, Clarksville...3, Van Buren...3, Fort Smith...2, Greenwood...2, Midland...1.",,TSA,"BENTON, CARROLL, CRAWFORD, FRANKLIN, MADISON, SEBASTIAN, WASHINGTON","Heavy Snow, Ice Storm",7.0,7.0,0,0
1105628.0,2000-12-13 02:00:00,2000-12-13 16:00:00,0,0,0,0,15000.0,27293.630382775125,"Ice accumulations of up to one fourth of an inch were reported in extreme southeast Arkansas during this event. Throughout the event, temperatures remained close to the freezing mark. Also, initial precipitation was very light. Therefore, although freezing rain occurred much of the day, damage to trees and powerlines was relatively minor.",,JAN,"ASHLEY, CHICOT",Ice Storm,0.0,0.0,0,0
1105672.0,2000-12-13 02:00:00,2000-12-13 20:00:00,0,0,0,0,0.0,0.0,"A major Winter Storm developed in Arkansas late on December 12, 2000 and lasted through the evening of December 13, 2000. Arctic high pressure began moving east of the region, with clockwise flow around the high pumping warm and moist air from the Gulf Coast region over below freezing air in Arkansas. The end result was heavy snow and sleet across northern and western sections of the state...and freezing rain and sleet in central and southern sections. More specifically, 3 to 6 inches of snow fell across the extreme north before mixing with sleet...with 2 to 4 inches of snow and sleet across much of the north and west. In central and southern sections, one half to 1 inch of freezing rain accumulated...with some sleet mixed in at times. Where icing occurred, there were massive power outages with entire trees falling in some areas due to the weight of the ice. Where trees and tree limbs fell, there was some property damage reported...mainly to roofs and vehicles. The media reported some injuries due to falling tree limbs, but specific numbers were not provided. Power companies in Arkansas reported that about 250,000 customers lost power during the event...which is believed to be the largest outage in Arkansas history. Many people were without power for several days. Extra utility crews and tree trimmers from surrounding states were contacted to help restore power and to remove tree debris from lines. Winter Storm Warnings were posted almost a day in advance, with highway crews able to treat roads before the event began. Many schools announced they would be closed on the 13th, and the Arkansas Department of Emergency Management opened their Emergency Operations Center before precipitation began.",,LZK,"ARKANSAS, BAXTER, BOONE, BRADLEY, CALHOUN, CLARK, CLEBURNE, CLEVELAND, CONWAY, DALLAS, DESHA, DREW, FAULKNER, FULTON, GARLAND, GRANT, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LINCOLN, LOGAN, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, OUACHITA, PERRY, PIKE, POLK, POPE, PRAIRIE, PULASKI, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL",Winter Storm,45.0,45.0,0,0
1105673.0,2000-12-25 18:00:00,2000-12-27 02:00:00,0,0,0,0,0.0,0.0,"After a major Winter Storm on the 12th and 13th, a long term Ice Storm developed during the morning of December 25, 2000 and continued through the early morning hours of December 27, 2000. The setup was similar to the previous storm, with warm and moist air from the southwest overrunning shallow below freezing air in Arkansas provided by Arctic high pressure. Mostly freezing rain and sleet were noted, with one and a half to 3 inches of ice in western sections of the state and one half to 2 inches of ice elsewhere. The icing was devastating, with about 300,000 customers losing power. Many people were without power for several days. In parts of western Arkansas, there was no water due to power failures and/or generators failing. Hot Springs was the largest city to lose water service. The Governor's Mansion lost electricity and phone service, with the Governor forced to contact some counties with HAM Radio. Roads became nearly impassible due to the ice and trees that had fallen due to the weight of the ice. The National Guard was contacted to help stranded motorists and to deliver emergency generators. Soldiers driving Humvees had to assist the Little Rock ambulance service...which could not reach patients who lived on steep hills in the western part of the city. FEMA officials, which were due into Arkansas to assess damage from the December 12-13, 2000 Winter Storm could not reach the state. Little Rock National Airport was closed from the evening of the 25th until midday on the 27th due to ice on the runways. This was the first time since 1975 that the airport had been closed for more than 24 hours. Ice Storm Warnings were posted well in advance, with one power company already having 3,000 people on standby in other states before the event began.  This event combined with the event on the 12th and 13th was believed to be the worst natural disaster in Arkansas history.",,LZK,"ARKANSAS, BAXTER, BOONE, BRADLEY, CALHOUN, CLARK, CLEBURNE, CLEVELAND, CONWAY, DALLAS, DESHA, DREW, FAULKNER, FULTON, GARLAND, GRANT, HOT SPRING, INDEPENDENCE, IZARD, JACKSON, JEFFERSON, JOHNSON, LINCOLN, LOGAN, LONOKE, MARION, MONROE, MONTGOMERY, NEWTON, OUACHITA, PERRY, PIKE, POLK, POPE, PRAIRIE, PULASKI, SALINE, SCOTT, SEARCY, SHARP, STONE, VAN BUREN, WHITE, WOODRUFF, YELL",Ice Storm,45.0,0.0,0,0
