BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE,DAMAGE_PROPERTY_CPI
202102,17,500,202102,18,1015,156470.0,946549,ARKANSAS,5.0,2021,February,Heavy Snow,Z,42,GARLAND,LZK,2021-02-17 05:00:00,CST-6,2021-02-18 10:15:00,0,0,0,0,0.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","Received an estimated snowfall total of 6.5 inches at 34.49N, -93.05W.",CSV,0.0
202102,17,535,202102,18,915,156470.0,946550,ARKANSAS,5.0,2021,February,Heavy Snow,Z,32,FAULKNER,LZK,2021-02-17 05:35:00,CST-6,2021-02-18 09:15:00,0,0,0,0,0.0,0.0,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","A CoCoRaHS observer measured 5.0 inches of snow near the Conway airport at 35.09N, -92.45W.",CSV,0.0
202102,17,630,202102,18,310,156470.0,946551,ARKANSAS,5.0,2021,February,Heavy Snow,Z,5,BAXTER,LZK,2021-02-17 06:30:00,CST-6,2021-02-18 03:10:00,0,0,0,0,0.0,0.0,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","A CoCoRaHS observer measured 11.0 inches of snow near the Mountain Home airport at 36.34N, -92.38W.",CSV,0.0
202102,17,630,202102,18,310,156470.0,946552,ARKANSAS,5.0,2021,February,Heavy Snow,Z,5,BAXTER,LZK,2021-02-17 06:30:00,CST-6,2021-02-18 03:10:00,0,0,0,0,0.0,0.0,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","A CoCoRaHS observer measured 11.0 inches of snow near the Mountain Home airport at 36.34N, -92.38W.",CSV,0.0
202102,17,649,202102,18,417,156470.0,946553,ARKANSAS,5.0,2021,February,Heavy Snow,Z,12,NEWTON,LZK,2021-02-17 06:49:00,CST-6,2021-02-18 04:17:00,0,0,0,0,0.0,0.0,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","A COOP observer measured 6.0 inches of snow at 36.01N, -93.14W.",CSV,0.0
202102,17,525,202102,18,810,156470.0,946554,ARKANSAS,5.0,2021,February,Heavy Snow,Z,22,POPE,LZK,2021-02-17 05:25:00,CST-6,2021-02-18 08:10:00,0,0,0,0,0.0,0.0,CoCoRaHS,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","A CoCoRaHS observer measured 4.0 inches of snow near the Russellville airport at 35.27N, -93.14W.",CSV,0.0
202102,17,940,202102,18,1215,156470.0,946555,ARKANSAS,5.0,2021,February,Heavy Snow,Z,56,JEFFERSON,LZK,2021-02-17 09:40:00,CST-6,2021-02-18 12:15:00,0,0,0,0,0.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","Received a public report of a measurement of 13.0 inches of snow near the Pine Bluff airport at 34.18N, -92.12W.",CSV,0.0
202102,17,630,202102,18,1050,156470.0,946556,ARKANSAS,5.0,2021,February,Heavy Snow,Z,44,PULASKI,LZK,2021-02-17 06:30:00,CST-6,2021-02-18 10:50:00,0,0,0,0,0.0,0.0,Official NWS Observations,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","The National Weather Service in North Little Rock measured 11.8 inches of snow at the office at 34.73N, -92.24W.",CSV,0.0
202102,17,520,202102,18,405,156470.0,946557,ARKANSAS,5.0,2021,February,Heavy Snow,Z,3,BOONE,LZK,2021-02-17 05:20:00,CST-6,2021-02-18 04:05:00,0,0,0,0,0.0,0.0,Public,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","There was a public report of a measurement of 3.0 inches of snow near the Harrison airport at 36.24N, -93.12W.",CSV,0.0
202102,17,715,202102,18,2249,156470.0,946558,ARKANSAS,5.0,2021,February,Heavy Snow,Z,66,OUACHITA,LZK,2021-02-17 07:15:00,CST-6,2021-02-18 22:49:00,0,0,0,0,0.0,0.0,Social Media,,,,,,,,,,,,,,,,,,,,,,"Before you blinked, along came system number two. Snow spread across the north/west from the late evening of the 16th into the predawn hours of the 17th. For the remainder of the 17th, central/southern Arkansas got in on the action, and it went nuts from Little Rock (Pulaski County) southward.||Incredibly, about fifteen inches of snow was unleashed near Sheridan (Grant County), with thirteen inches at Malvern (Hot Spring County) and Sulphur Springs (Jefferson County), and about a foot at Gurdon (Clark County), Hope (Hempstead County), and Prescott (Nevada County). Through social media, quite a few pictures were posted of tape measures and rulers penetrating through at least twenty inches of snow (the result of two storms) in yards across the south.||At 230 pm CST...This is not good. Interstate 40 (westbound) is backed up at Exit 202/Biscoe (Prairie Co), and vehicles are not moving at all. This is according to a @myARDOT traffic camera.#arwx pic.twitter.com/L2dJKvQIkd|��� NWS Little Rock (@NWSLittleRock) February 17, 2021 ||There was way too much snow along Interstate 40 near Biscoe (Prairie County). Multiple accidents led to a line of traffic miles long in the westbound lanes that sat for sixteen hours. People were forced to spend the night on the road.||This time around, Little Rock (Pulaski County) was buried with 11.8 inches of snow. At least forty flights into the airport were cancelled on the 17th, and the facility closed during the evening.||Historically, the 17th was the second snowiest day on record at Little Rock (Pulaski County) going back to the late 1800s (in the top spot was 12.0 inches on March 6, 1875). The February tally of 20.3 inches was more than any other month (topping 20.0 inches in January, 1918), and made 2020 the third snowiest year (a foot less than the 32.6 inch record in 1960). The snow depth on the morning of the 18th was 15 inches, which was tied for first place in the record book (with January 21, 1918).||There was enough water to worry about the weight of the snow stressing the roofs of some structures. On the 18th, part of the roof of a volunteer fire department caved in just northeast of Rison (Cleveland County). At Crossett (Ashley County), a bowling alley roof collapsed, and roofs were compromised at a packaging plant and a church. Some of this was attributed to a lot of sleet. Frozen pipes are a common concern in winter, and this became a huge problem in Mayflower (Faulkner County). Supply lines burst, and the city ran out of water. As a safeguard, many folks in central Arkansas were asked to conserve water as pipes thawed out and were subject to pressure breaks. Residents in cities such as Benton (Saline County), Hot Springs (Garland County), and Pine Bluff (Jefferson County) were urged to cut down on water usage due to a critically low supply. During the evening of the 18th, accidents along Interstate 30 led to tie ups between Benton (Saline County) and Malvern (Hot Spring County).","Received a social media report of a measurement of 8.0 inches of snow near Camden at 33.57N, -92.85W.",CSV,0.0
